,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-27,14,9.470075581294532,0.0,3.49307203882055,7244.737906768787,0.0,393.2371829572862,1.1218092846759644,1807.9331350594653,351.1538672721854,349.7170105323504,106.79742592526092,29.87107666992327,6048.941077417876,2.5795036365529853,0.0,46.97959098667215,26.580821215153946,0.0,352.72196684590494,0.0,0.0,7.995235690913525,21.84543705263127,0.15249639431117945,73.89180151700273,269.66321100222115,0.0,4.043271108700699,109.0284143758092,162.29501484409053,911.3955249102802,0.0,5.013024979949819
2017-08-28,14,5.910399327592708,0.0,3.046196055067977,5493.108197903203,0.0,283.2215789508177,1.734413095555821,1519.8965005424723,266.4434020872281,296.82445559688387,89.19493451694572,19.495063045710513,4972.161774698647,1.7679683156963009,0.0,30.760918811911246,21.003602252200995,0.17303348640336458,239.15754566035628,0.0,0.0,6.183184723560183,16.352654400359036,0.6066679331847593,79.17279910176892,187.38890376162374,0.0,2.1303457484761084,78.8820192851768,132.5936454247206,662.1455458739646,0.0,5.0641823347075325
2017-08-29,14,3.570074904574067,0.0,2.4178304901061556,4502.118945461077,0.0,259.9243504808027,1.5179161330325828,1027.3721742036564,247.46468542367765,261.74646288733425,73.06248120862404,24.74475874771784,4443.534893958977,2.9984242838990545,0.0,26.60873491095589,19.870520089001147,0.06828449181407036,202.98366292897873,0.0,0.0,5.298653730555822,21.340605591260303,0.36735513034405737,68.3872224970176,173.77026448358478,0.0,1.8794405689964815,84.93775538023316,132.32062825937567,984.1051395856708,0.0,5.082890832038149
2017-08-30,14,3.2301225737138464,0.0,2.7247459743426434,4806.815915329667,0.0,233.55124578237627,2.1458575959211483,1012.6364507749953,253.54176981148888,251.85271656669286,76.20728598202865,23.342194825786336,4754.741857143084,1.7312757480154257,0.0,32.137966367733455,15.85719283463006,0.0,173.72514410972488,0.0,0.0,3.448540184511783,18.190042150735458,0.49303458162324276,58.05082740879412,97.1462555969447,0.0,1.942542277370544,75.30638831509607,135.38052360220098,566.7739927153292,0.0,5.111967286588069
2017-08-31,14,2.592457380716276,0.0,2.175298772267624,4565.883542986772,0.0,207.4534576314409,3.2449770404035103,1118.074906175178,202.49312566033205,240.14792358974375,70.30821027511512,21.950094226474274,4011.2698669110923,2.782583499529267,0.0,38.95677542658548,16.746579970499518,0.033722290257365846,153.87952499124586,0.0,0.0,3.190286979304287,21.863317417309737,0.0,76.3890199835974,73.0160980933053,0.0,1.132374024152232,76.96603742840786,118.12901567674557,567.1601181389811,0.0,4.896617033038238
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,15,0.0,0.0,3.536486333748923,6089.781549972731,0.0,333.7856667392871,10.491068675169101,1589.2964055690852,308.96363069957044,392.16036680866944,91.90352250529595,61.59787058248697,2992.8996074922593,5.269752244621785,0.0,26.494878104281234,12.92254567970091,0.6253207003009088,224.53952130174847,0.0,0.0,1.1531981838603458,52.28319359096301,2.082207110845243,74.5903696801165,250.40809371013088,0.0,3.3186902097340063,47.99086215660654,118.86879861756935,606.7894656767005,28.288705572231706,6.387439791417884
2017-08-17,15,1.196647506433833,0.0,2.264950114173106,4165.509793933012,0.0,208.93922747752006,4.298873109201528,1056.6154938637578,210.3022413503599,243.1755058940592,68.51810353187113,27.215899196422317,3503.979569210078,2.459480697176234,0.0,35.4831436697397,15.70445875032297,0.16042424756616647,153.94550591511035,0.0,0.0,3.7271852294777807,24.157878585169925,0.0,77.43150999966001,101.84577533872483,0.0,1.4413157445995726,71.12974917232205,112.36381005842102,559.1131705970791,0.0,4.701069363320769
2017-08-18,15,1.3312074739619675,0.0,2.1557844138231,4964.058495626634,0.0,206.09013794578092,4.238411784627613,1687.069148048521,200.77296357501186,323.8359494616353,68.55575594004932,26.200010475999356,4567.919848185719,6.471873628127963,0.0,37.254570704025156,15.600256833027053,0.01851772884152613,180.32785997151436,0.0,0.0,3.5760819866240836,33.13223873822209,0.516206790351778,67.6694039022033,83.7849777467885,0.0,3.1262672781182976,86.61280047375536,115.99306767808193,626.9837316324065,0.0,3.1995689961170255
2017-08-19,15,5.721482176999133,0.0,2.4201415543052924,5244.540735043077,0.0,256.6885152764565,4.467191483413293,1488.155015821773,273.0425317465832,308.5450432847502,95.63697578421616,66.9831286658265,5308.362804754181,7.83753042232284,0.0,45.943616130247406,22.848190257559025,0.0,268.5483306264371,0.0,0.0,5.4150380008367485,40.51154414996701,0.9513783006152674,76.53778220611315,180.7699525885865,0.0,3.9441129131166486,93.2591794553049,125.60708026397194,818.4217765978149,0.0,4.965013457087163
2017-08-20,15,8.209368833128387,0.0,3.303754123168386,7377.189704148832,0.0,399.1815035279345,2.1623526543927136,1931.8900240272633,355.6436113407616,363.87680031708965,108.61122987714883,33.30563351775205,5982.415738815155,3.6187004386833386,0.0,47.76259129821106,26.265338658442175,0.0,356.62586228851484,0.0,0.0,7.058414695583922,24.171413149486582,0.18425351355860287,73.43311605727152,271.41261580200467,0.0,4.268646016723094,105.49672454058754,158.41953962526406,913.5201467297451,0.0,5.023514131147444
2017-08-21,15,4.48094193232298,0.0,2.9224906359123777,5608.536018833434,0.0,290.90810059360683,2.8929407195441947,1647.9418180881685,271.19142675048386,312.8313875109748,90.89560598333554,23.56213528582702,4880.125276706967,2.7812012380081326,0.0,31.266435988381975,20.662883742277103,0.20760729090806895,244.1676679800268,0.0,0.0,5.360279205397258,19.526604741348564,0.6743926453305444,79.3052380979874,194.99839923624654,0.0,2.38621571894522,74.93651990904505,128.26165834826483,666.4420387828008,0.0,5.118888251041467
2017-08-22,15,2.331566259428861,0.0,2.405307525073865,4546.793702776613,0.0,268.6148126890205,2.675584516865207,1170.91180895385,249.92114577621092,278.2891244223341,73.96598391614457,28.987167368636108,4392.2999945977335,4.037385312164547,0.0,26.945711855460573,19.59512106093179,0.12512163501137535,209.94099109600165,0.0,0.0,4.70025287196514,25.628036067927408,0.4357171192881162,69.14386723094705,190.09442650992054,0.0,2.1634653258640357,80.77392647548587,126.64275733608285,994.1118457519129,0.0,5.216825626218585
2017-08-23,15,3.4574209007147814,0.0,3.0556094892578285,4589.652570638136,0.0,243.1058003131629,3.0403702837813755,1261.188646006789,242.74826653123947,268.0618301730224,73.69805124559268,26.6456000840289,5054.236575558647,3.2476757139779147,0.0,33.030048668122646,16.07705972254496,0.05372199953620384,188.4410757864306,0.0,0.0,3.450259860114334,26.05569398141831,0.4118594747624989,60.10227195538471,139.12844411584686,0.0,2.3033324947023273,71.1893681728658,123.66539377703268,602.3805169280815,0.0,5.560078775901891
2017-08-24,15,3.2760797583318557,0.0,2.6510560019561247,3938.985392627411,0.0,205.67316953978167,3.228490318785511,1047.77248505665,196.89227757588796,232.73912989288408,65.04294219426293,23.569816093149917,3848.4155524298785,2.0751641988898166,0.0,35.62274675751548,16.391119231664806,0.1710169913112017,157.0025002045523,0.0,0.0,4.787513697955301,24.90515356510499,0.0,78.68697452565829,116.64638309393746,0.0,1.2871072262785133,74.35401069813162,111.56747154355338,576.8634403538995,0.0,4.94887986130305
2017-08-25,15,2.7054073846290994,0.0,2.4437337558400487,4746.637198114179,0.0,200.24116509865394,3.1914279430728842,1553.0130142566622,195.11696977839705,308.8403497870827,65.96842006211087,22.87414265701908,4634.404455600326,5.276123033081355,0.0,36.07242715002715,15.941021450736486,0.024864351326648083,176.91230805887955,0.0,0.0,4.807799192010325,31.400648782593198,0.5082223210931427,68.73268754528115,88.91437022354341,0.0,2.9272038824640623,90.07079988129524,119.32055225523831,627.6884689277532,0.0,3.2284439255427126
2017-08-26,15,5.695231344200814,0.0,2.7416187601606863,5231.271306098507,0.0,260.7755703231022,4.139740067796013,1414.785214298193,273.0695209318981,307.4534761791639,95.15331967669488,66.99622342340828,5225.52884963464,7.051970553612146,0.0,44.561421021968904,22.951005061143313,0.0028103644094480207,269.917772650861,0.0,0.0,6.260819744089485,41.65619732922663,1.0697311305873898,78.92057749992318,195.81107316499924,0.0,3.830995829474456,94.54163193423264,128.1981355281041,821.843115172647,0.0,5.114189415794378
2017-08-27,15,8.45757243918046,0.0,3.5548590524416652,7367.000997363017,0.0,400.75498812820706,1.6612976361996208,1849.9091926630035,355.000536060772,359.87854024005406,108.09500510319495,32.42567081173766,5936.525905609604,2.830507542211873,0.0,46.68135445118543,26.411064961503744,0.005169062391406746,356.5067174681792,0.0,0.0,7.8138049215542225,24.231825087920612,0.25641472952561184,75.10943086585837,279.6755775814789,0.0,4.117757714677271,107.36285335830087,161.53708857272613,914.4915146202117,0.0,5.118226998616719
2017-08-28,15,4.967723988383054,0.0,3.1037218953359114,5606.939351215072,0.0,290.22091479960613,2.2366953538709495,1558.9776576216286,270.0247833731535,306.2851901523321,90.4030254757119,21.87347828119288,4867.499373359911,2.001661607171817,0.0,30.48325031335464,20.845553326388735,0.2144123003103654,242.68127899833578,0.0,0.0,6.014266421053247,18.57446395045601,0.7034194866602655,80.30645401277243,196.71076230093263,0.0,2.1996953471439515,77.33132454473801,131.88798993069165,665.0280190521767,0.0,5.162129041742233
2017-08-29,15,1.8942076348680157,0.0,2.520098650582484,4704.485440237732,0.0,272.3676142119821,2.410862370037256,1096.849786788823,253.83158548754514,278.5655465414644,75.21019846865279,28.973052499686496,4257.468402690113,3.413879024299971,0.0,26.11510202463304,19.58954422089046,0.14184682764873843,209.2480777520534,0.0,0.0,4.998354526099045,25.290489235877146,0.5393578920782904,70.40260900546829,190.34245744235616,0.0,2.0027287444059803,82.18096473056421,131.06612960332424,989.2295363469367,0.0,5.257018311210949
2017-08-30,15,1.868480417077679,0.0,2.8078388547296598,4971.238692335701,0.0,243.66139756395955,2.871376413487445,1069.0870110004432,258.71487611338125,265.5182220356736,77.95230625580203,26.777683499260867,4603.562832987132,2.0688327245911715,0.0,31.736889647596144,15.62889994179013,0.013619436274007348,178.81498115347307,0.0,0.0,3.204547080890652,21.399322611986648,0.6327868255323073,59.68832894691031,110.61116237594645,0.0,2.042713919890762,73.06649591224004,134.3612434441592,570.9375650838577,0.0,5.253445863415968
2017-08-31,15,1.8243515487676678,0.0,2.222171679152608,4658.634853092739,0.0,213.15662017489814,3.6542440656973185,1149.9188119433793,205.41128818960465,247.8566702645534,71.29258068596164,23.888062196126576,3925.989391746196,2.973000255546355,0.0,38.730527020354174,16.61779936428212,0.06743836084825539,156.75071511848842,0.0,0.0,3.052649843928264,23.67368075442579,0.0,77.31273879997062,80.61168653274218,0.0,1.1888811045482521,75.70250838064291,117.55403712605533,569.5087999878947,0.0,4.976425460992439
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,16,0.0,0.0,3.4896134268639396,5997.030239866764,0.0,328.08250419582987,10.081801649875292,1557.4524998008837,306.0454681702978,384.45162013385976,90.91915209444943,59.65990261283467,3078.1800826571557,5.079335488604697,0.0,26.72112651051254,13.051326285918305,0.5916046297100193,221.66833117450588,0.0,0.0,1.2908353192363688,50.47283025384695,2.003372511717053,73.66665086374326,242.81250527069398,0.0,3.262183129337986,49.25439120437147,119.44377716825957,604.440783827787,26.35661360715336,6.307631363463684
2017-08-17,16,3.1518259877575607,0.0,2.145637260284056,3929.415550026914,0.0,194.42208645781074,3.2571024993627433,975.5582791810634,202.8741912758478,223.55324163090734,66.01243339517092,22.28288981912555,3721.0571423570864,1.9747835000418306,0.0,36.05904870378302,16.032263929785437,0.07460152242572039,146.63702195485652,0.0,0.0,4.077534301344021,19.549680999783607,0.0,75.08022573980087,82.51155022015821,0.0,1.2974795399551573,74.34600493026917,113.82739182381435,553.1347077089356,0.0,4.497920637619169
2017-08-18,16,3.879922279973254,0.0,2.000251586432017,4656.292784820471,0.0,187.16600768794555,2.8803893825163396,1581.40527890858,191.08996972788003,298.2569264043123,65.28943594042225,19.769480394880365,4850.895970323783,5.840036210434902,0.0,38.00530405197449,16.027574299112054,0.0,170.80072909475493,0.0,0.0,4.0327870267354315,27.12512402870064,0.2546192568809653,64.6043369206012,58.58143428865702,0.0,2.938766511349685,90.80541958679356,117.90095105082682,619.1903782246479,0.0,2.9347501215417253
2017-08-19,16,6.629243614756577,0.0,2.3647463007139478,5134.925550372389,0.0,249.9484140887343,3.9835122717024287,1450.5213090048078,269.5937942119883,299.4347063054297,94.4736289350339,64.69280288351014,5409.148820858149,7.61249243793901,0.0,46.21100061033895,23.000385519452315,0.0,265.15510593060503,0.0,0.0,5.577700069917502,38.37202384246622,0.8582101380092244,75.44611451403568,171.793348069252,0.048833330098760105,3.877331818103169,94.75244105720891,126.28660036933312,815.6460616854625,0.0,4.870694405868562
2017-08-20,16,8.698163453459319,0.0,3.273925909696124,7318.166143172308,0.0,395.55221827300716,1.9019100019330175,1911.6257203565897,353.78659882213356,358.97123425130167,107.98481234297378,32.07238117342786,6036.685132101908,3.4975261393997368,0.0,47.906567556721896,26.347289953307786,0.0,354.79874129845143,0.0,0.0,7.146001963550482,23.01936375314,0.13408604138611813,72.84529499230673,266.57905952236297,0.0,4.2326869655619905,106.30078848007432,158.7854350666124,912.0255310077091,0.0,4.972726949722044
2017-08-21,16,5.493445074437053,0.0,2.860703622291263,5486.272928239206,0.0,283.390295422686,2.3534523680205384,1605.9657604846302,267.3447579618972,302.66985780327116,89.5980268054015,21.007541144012624,4992.540448515239,2.5301973323492453,0.0,31.564672523868698,20.832639995927305,0.16316337967462363,240.38291735775252,0.0,0.0,5.541709974756561,17.14021670605922,0.570474310116112,78.08760874913176,184.9860326569888,0.0,2.3117291129686484,76.60208092655337,129.01958461962923,663.3460490728692,0.0,5.0136862323745675
2017-08-22,16,3.9725196276827037,0.0,2.3051699512741264,4348.643176641138,0.0,256.4307836189073,1.801241326464798,1102.8816466308742,243.686889463674,261.8204383443317,71.86301076569974,24.846963069833468,4574.49010063183,3.6305858788553156,0.0,27.42906072331836,19.8702432651235,0.05309184783992951,203.80708491507434,0.0,0.0,4.994295842995734,21.760441665906747,0.2672977484233462,67.17046794142242,173.86748757112355,0.0,2.0427456541089017,83.47328398662005,127.87112060346654,989.0942072565067,0.0,5.046325802861885
2017-08-23,16,5.971221805273857,0.0,2.902207248543336,4286.102828473154,0.0,224.4409047163938,1.7009509282743664,1156.972227129039,233.1979164354382,242.83320469182715,70.47647535554955,20.303159456075917,5333.336312461944,2.624493603376539,0.0,33.770497997606924,16.498523524710983,0.0,179.04445355181855,0.0,0.0,3.9007086667994995,20.130868514493045,0.15385533216114922,57.07919219270866,114.27015467768979,0.0,2.118400231588079,75.32455414736923,125.5471417611098,594.6939217861827,0.0,5.29888755714269
2017-08-24,16,4.114013393184882,0.0,2.5999219217179608,3837.802145239083,0.0,199.45153767419197,2.7820172002831747,1013.0336787640667,193.70882754395421,224.329588065819,63.96908356424856,21.455669217165585,3941.4487980643107,1.8674368286893586,0.0,35.86956320067691,16.531607165720146,0.13423582339386766,153.87029279301495,0.0,0.0,4.93766330018369,22.930211742796565,0.0,77.67928127143294,108.3602866145518,0.0,1.2254631385737638,75.7324060229661,112.1947208715791,574.3012419732665,0.0,4.86181612171665
2017-08-25,16,4.311446851430732,0.0,2.345726768716901,4552.702640619884,0.0,188.316370689607,2.3356877992767395,1486.4303021958774,189.01535721719068,292.72206128520793,63.91019102124997,18.82202781138245,4812.718176399655,4.877978906863809,0.0,36.54549199941989,16.210289991009223,0.0,170.90891052009965,0.0,0.0,5.095585929614736,27.61534362316872,0.34338634109783595,66.80127547468257,73.03268530472084,0.0,2.8090527143632924,92.71272425389466,120.52278013395427,622.7775886982067,0.0,3.061571758002113
2017-08-26,16,6.917217895028144,0.0,2.6670482264800306,5083.712403657197,0.0,251.7023571857839,3.488633436646773,1364.124455121509,268.426989635328,295.189561014694,93.58727584125725,63.91309256259781,5361.202332851521,6.749034805403144,0.0,44.92136166824598,23.15588329830735,0.0,265.34997017570237,0.0,0.0,6.479787914005886,38.776073838360176,0.9443124501561782,77.45102483751121,183.7271824658951,0.0022826928185446516,3.7410982015716963,96.55179178294958,129.11287413147494,818.1065758675574,0.0,4.987221462230879
2017-08-27,16,8.492486340632668,0.0,3.552728465765075,7362.785028721837,0.0,400.49575346714084,1.6426945895953566,1848.4617424008125,354.8678923094414,359.52814266392636,108.05026099361103,32.33758135857165,5940.402290844372,2.8218522351201876,0.0,46.691638469650485,26.416918625422717,0.003636513728184468,356.3762088260318,0.0,0.0,7.820061154980404,24.149535845324426,0.2528313386561487,75.0674436469323,279.3303235615045,0.0,4.115189211022907,107.42028649683564,161.56322396139387,914.384756354352,0.0,5.114599342800619
2017-08-28,16,6.538849553732477,0.0,3.0078454948893536,5417.220762361957,0.0,278.5553550516254,1.3995582566790685,1493.8423958230348,264.05581456327775,290.51729922658507,88.38954054443494,17.909452888722267,5041.9367089244715,1.6121727880459567,0.0,30.946031144282315,21.108968202742503,0.14544761046536403,236.80839010170325,0.0,0.0,6.295796925231475,14.871448033627717,0.542166897534422,78.4170291610999,181.17433140208445,0.0,2.0841126826975462,79.91581577880265,133.06408242073985,660.2238970884898,0.0,4.998884530017733
2017-08-29,16,3.674816608930696,0.0,2.411438730076385,4489.471039537535,0.0,259.1466464976039,1.4621069932197908,1023.0298234170834,247.0667541696859,260.69527015895113,72.92824887987224,24.4804903882198,4455.164049663281,2.972458362623997,0.0,26.639586966351064,19.888081080758063,0.06368684582440362,202.59213700253656,0.0,0.0,5.317422430834371,21.09373786347175,0.3566049577356678,68.26126084023943,172.73450242366158,0.0,1.8717350580333878,85.11005479583747,132.3990344253789,983.7848647880917,0.0,5.07200786458985
2017-08-30,16,0.0,0.0,5.102480705417277,9511.836918886907,0.0,522.8571275322978,22.906857606279782,2627.99094338012,401.5721962964084,642.8964115252194,126.14171227769728,121.65002455905756,428.6959351419923,11.390598462336754,0.8916691337139426,20.661001760727203,9.32450390105666,1.6641743465643724,319.3727887462114,0.0,0.0,0.0,110.02483688807712,4.492098791944162,104.90856373027285,482.4497418883793,0.0,4.808992355641392,11.211005710292909,106.21342984900538,685.9162174147617,86.2574931018928,9.160431177355672
2017-08-31,16,2.9066824937861604,0.0,2.1561234921783123,4527.939825216149,0.0,205.12034568184475,3.0775496209651343,1105.0478538154593,201.2993318983569,236.99434540459433,69.90551328885972,21.15728914798015,4046.157334024004,2.7046857357040963,0.0,39.04933159277101,16.79926294577027,0.019929352288365572,152.70494721191935,0.0,0.0,3.2465930801399328,21.12271423394408,0.0,76.01113501326289,69.90881191353569,0.0,1.109257491262951,77.48293567522079,118.36423417475521,566.1992937462437,0.0,4.863968130693339
,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2017-08-16,17,0.0,0.0,3.461915800068267,5942.222647531419,0.0,324.7124536019687,9.83996204401986,1538.635646392401,304.32109940300035,379.8964516441995,90.33747866985831,58.51473972167649,3128.5730907091397,4.966816496412782,0.0,26.854818750558312,13.12742391686495,0.57168149708813,219.9717188265898,0.0,0.0,1.3721663537767461,49.403070100096556,1.956788430414031,73.12081701770452,238.32420301102673,0.0,3.2287925818312466,50.001022005323485,119.78353722094018,603.0529263716107,25.214922900516157,6.260471837854383
2017-08-17,17,2.1393228456434876,0.0,2.207424273905171,4051.6786406211436,0.0,201.93989162873166,3.7965908508864,1017.5343367846017,206.72086006443445,233.714771338611,67.31001257310496,24.83748396093995,3608.6419705488142,2.225787405700718,0.0,35.760812168296304,15.86250767613523,0.11904543365916571,150.4217725771308,0.0,0.0,3.8961035319847177,21.93606903507295,0.0,76.29785508865649,92.52391679941594,0.0,1.3719661459317296,72.68044391276084,113.06946555244994,556.2306974188671,0.0,4.60312265628607
2017-08-18,17,1.8200020942928994,0.0,2.125956200350837,4905.03493465011,0.0,202.46085269085359,3.977969132167917,1666.8048443778473,198.91595105638385,318.93038339584734,67.92933840587426,24.966758131675167,4622.189241472472,6.350699328844363,0.0,37.39854696253599,15.682208127892668,0.0,178.5007389814509,0.0,0.0,3.6636692545906433,31.980189341875512,0.4660393181792934,67.08158283723851,78.95142146714683,0.0,3.0903082269571938,87.41686441324214,116.35896311943027,625.4891159103706,0.0,3.1487818146916258
2017-08-19,17,5.127945852311573,0.0,2.456361527807325,5316.212201943143,0.0,261.0955045145825,4.783443275685782,1512.7616702790197,275.297475519203,314.5018020789213,96.397625647143,68.48064936964872,5242.464255763124,7.984670642881499,0.0,45.7687878163414,22.74867797093649,0.0,270.76697754294275,0.0,0.0,5.30868203259164,41.91046127410215,1.0122959453961415,77.2515649278561,186.63927092815138,0.0,3.987777475240846,92.28281610021381,125.16277865662039,820.2366671174299,0.0,5.026683605960862
2017-08-20,17,6.952468380848848,0.0,3.380455243525632,7528.964575231323,0.0,408.5139513263191,2.832062332146218,1983.9982334661383,360.41878638866217,376.49111305768724,110.2220178221704,36.47685383172854,5842.8658703635065,3.930291493984026,0.0,47.392366633468924,26.05460675735916,0.029822581553479284,361.32417340582083,0.0,0.0,6.833190292241341,27.133825882949218,0.3132555848592776,74.94465593860954,283.8417605210832,0.0,4.361112148280219,103.42913155333582,157.4786656332255,917.3634443006945,0.0,5.154109740527044
2017-08-21,17,4.550769735227399,0.0,2.9182294625591974,5600.104081551074,0.0,290.3896312714744,2.855734626335667,1645.0469175637866,270.9261392478227,312.1305923587194,90.80611776416768,23.385956379494992,4887.878047176503,2.7638906238247616,0.0,31.287004025312097,20.674591070115046,0.20454219358162445,243.90665069573203,0.0,0.0,5.372791672249623,19.362026256156195,0.6672258635916181,79.22126366013529,194.30789119629773,0.0,2.381078711636491,75.05138618611458,128.3139291256003,666.2285222510812,0.0,5.111632939409267
2017-08-22,17,1.6682021318368818,0.0,2.445788671929078,4626.897106959039,0.0,273.540271249279,3.029042402346223,1198.4133639354784,252.44137705149183,284.9466783687607,74.81612199823928,30.660866978790366,4318.648675137141,4.201836146906578,0.0,26.750315504624442,19.48390144647131,0.15424005961259812,212.42065529680204,0.0,0.0,4.5813844368676655,27.191531677254908,0.5038015458079168,69.94162439054212,196.6542528894342,0.0,2.2122668952969624,79.68269684332523,126.14618495139584,996.1402528032473,0.0,5.285751086724485
2017-08-23,17,3.7367321123324557,0.0,3.0385647958451067,4555.924821508694,0.0,241.031923024633,2.8915459109472637,1249.6090439092611,241.68711652059488,265.25864956400073,73.34009836892123,25.940884458700793,5085.247657436791,3.178433257244428,0.0,33.11232081584312,16.123889033896738,0.04146161023042584,187.39700664925147,0.0,0.0,3.500309727523797,25.397380040648837,0.3831923478067934,59.76637420397626,136.36641195605162,0.0,2.2827844654674108,71.64883328114396,123.87447688637457,601.5264508012039,0.0,5.531057529373091
2017-08-24,17,3.0316824481663898,0.0,2.665970108692256,3968.497173115674,0.0,207.48781216724532,3.3587116450153593,1057.904636891987,197.82078383520198,235.19191292577807,65.35615096135047,24.18644226531201,3821.2808557865023,2.135751348531617,0.0,35.55075862826006,16.350143584231997,0.18174483195375749,157.91606069958402,0.0,0.0,4.743720063972022,25.481178263278277,0.0,78.98088505814069,119.06316123375828,0.0,1.305086751859065,73.95197872838823,111.38452382287922,577.6107482149175,0.0,4.97427345201575
2017-08-25,17,1.9722154541327015,0.0,2.4884760760484426,4835.172539578965,0.0,205.68509298104493,3.5820919217624287,1583.4094697626726,197.90248855633908,316.19869888576466,66.90804636337344,24.724021173505367,4553.000365670198,5.457884482006756,0.0,35.85646276226091,15.818094508438062,0.05704787325431538,179.65298954397474,0.0,0.0,4.676418290060484,33.12872287711306,0.5834735293518696,69.61441914272834,96.1647046430059,0.0,2.981142459205718,88.86470397206509,118.77170909321582,629.930392510807,0.0,3.304624697680813
2017-08-26,17,5.34609232967872,0.0,2.762924626926588,5273.43099251031,0.0,263.3679169337646,4.325770533838654,1429.2597169201028,274.39595844520386,310.95745194044105,95.60076077253422,67.87711795506843,5186.76499728696,7.138523624529004,0.0,44.45858083731831,22.892468421953588,0.01813585104167057,271.2228590723349,0.0,0.0,6.198257409827658,42.47908975518847,1.1055650392820215,79.34044968918374,199.2636133647433,0.0,3.8566808660181016,93.96730054888494,127.93678164142673,822.9106978312441,0.0,5.150465973955379
2017-08-27,17,6.816619070926617,0.0,3.6549966262414033,7565.151523498493,0.0,412.93901719832024,2.535640826600029,1917.9393549859792,361.23479237330895,376.3472263180565,110.19797825363977,36.565875110540304,5754.335799575509,3.237306975521105,0.0,46.198005583327635,26.13594275731203,0.07719884956285256,362.6406236491065,0.0,0.0,7.519761950523629,28.09941948994127,0.4248341003903818,77.08283015538301,295.90251652027587,0.0,4.238477386432406,104.6634958471667,160.30872530534248,919.5091531156179,0.0,5.28872682197342
2017-08-28,17,5.456518608713986,0.0,3.073893681863649,5547.915790238547,0.0,286.59162954467877,1.9762527014112534,1538.713353950955,268.16777085452554,301.37962408654414,89.77660794153684,20.64022593686869,4921.768766646663,1.8804873078882167,0.0,30.627226571865474,20.92750462125435,0.19295661902525385,240.85415800827232,0.0,0.0,6.101853689019806,17.42241455410943,0.6532520144877809,79.71863294780765,191.877206021291,0.0,2.1637362959828477,78.13538848422478,132.25388537203997,663.5334033301408,0.0,5.111341860316832
2017-08-29,17,0.9864461971105705,0.0,2.5754939041738285,4814.10062490842,0.0,279.10771539970426,2.8945415817481197,1134.4834936057882,257.28032302214,287.67588352078496,76.37354531783504,31.263378282002847,4156.682386586144,3.638917008683801,0.0,25.847717544541492,19.437348958997177,0.18169309289251695,212.64130244788555,0.0,0.0,4.8356924570182915,27.43000954337794,0.6325260546843334,71.49427669754576,199.31906196169066,0.0,2.069509839419459,80.68770312866019,130.38660949796306,992.005251259289,0.0,5.35133736242955
